,district,elevation,Area,lat,lng,Year,Disaster Internal Displacements,Hazard Type,total_precip,drought_index,total solar,heavy rain,storm days,extreme temp,severerisk,low_pressure_days,pressure_anomaly,Country / Territory,population,Count of Disasters,pdensity,distancetowater,distancetowater1,distancetowater2,Country Code,gdp
349,banadir,60,214648334.4,2.0469,45.3182,2023,11,Flood,652.6,131.0,8803.3,76.0,0.0,0.0,34.0,0.0,187.0,Somalia,2358165.549638525,3,10986.181449906117,422337.4043,423269.9872,516470.8073,SOM,11679800110.1523
350,banadir,60,214648334.4,2.0469,45.3182,2023,20000,Flood,652.6,131.0,8803.3,76.0,0.0,0.0,34.0,0.0,187.0,Somalia,2358165.549638525,3,10986.181449906117,422337.4043,423269.9872,516470.8073,SOM,11679800110.1523
351,puntland,786,11891423043.0,8.1965,48.0196,2019,9,Flood,69.7,345.0,8598.6,9.0,95.0,184.0,0.0,0.0,173.0,Somalia,1654054.21083415,1,139.0964062798039,1120295.847,1120942.177,1224714.215,SOM,9420431258.24747
352,puntland,786,11891423043.0,8.1965,48.0196,2022,11000,Flood,172.2,272.0,8871.6,34.0,104.0,8.0,1.0,0.0,195.0,Somalia,1811702.902355862,1,152.353750749986,1120295.847,1120942.177,1224714.215,SOM,10419541202.0391
353,puntland,786,11891423043.0,8.1965,48.0196,2023,65,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
354,puntland,786,11891423043.0,8.1965,48.0196,2023,4300,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
355,puntland,786,11891423043.0,8.1965,48.0196,2023,1300,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
356,puntland,786,11891423043.0,8.1965,48.0196,2023,540,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
357,puntland,786,11891423043.0,8.1965,48.0196,2023,1400,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
358,puntland,786,11891423043.0,8.1965,48.0196,2023,1900,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
359,puntland,786,11891423043.0,8.1965,48.0196,2023,2400,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
360,puntland,786,11891423043.0,8.1965,48.0196,2023,120,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
361,puntland,786,11891423043.0,8.1965,48.0196,2023,1100,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
362,puntland,786,11891423043.0,8.1965,48.0196,2023,1900,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
363,puntland,786,11891423043.0,8.1965,48.0196,2023,250,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
364,puntland,786,11891423043.0,8.1965,48.0196,2023,1100,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
365,puntland,786,11891423043.0,8.1965,48.0196,2023,130,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
366,puntland,786,11891423043.0,8.1965,48.0196,2023,320,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
367,puntland,786,11891423043.0,8.1965,48.0196,2023,1000,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
368,puntland,786,11891423043.0,8.1965,48.0196,2023,54,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
369,puntland,786,11891423043.0,8.1965,48.0196,2023,43,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
370,puntland,786,11891423043.0,8.1965,48.0196,2023,41,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
371,puntland,786,11891423043.0,8.1965,48.0196,2023,320,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
372,puntland,786,11891423043.0,8.1965,48.0196,2023,120,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
373,puntland,786,11891423043.0,8.1965,48.0196,2023,460,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
374,puntland,786,11891423043.0,8.1965,48.0196,2023,490,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
375,puntland,786,11891423043.0,8.1965,48.0196,2023,1300,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
376,puntland,786,11891423043.0,8.1965,48.0196,2023,1700,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
377,puntland,786,11891423043.0,8.1965,48.0196,2023,54,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
378,puntland,786,11891423043.0,8.1965,48.0196,2023,36,Drought,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
379,puntland,786,11891423043.0,8.1965,48.0196,2023,9,Flood,307.3,256.0,8653.2,56.0,93.0,3.0,0.0,0.0,177.0,Somalia,1868771.543780072,27,157.15289389861056,1120295.847,1120942.177,1224714.215,SOM,11679800110.1523
380,galmudug administration,233,84214281149.0,6.1833,10.55,2014,1200,Flood,1420.3,102.0,6575.1,232.0,0.0,0.0,0.0,0.0,0.0,Somalia,1064219.24638939,2,12.637040082387818,3534838.009,3535934.11,3536451.938,SOM,6537360532.64359
381,galmudug administration,233,84214281149.0,6.1833,10.55,2014,21000,Flood,1420.3,102.0,6575.1,232.0,0.0,0.0,0.0,0.0,0.0,Somalia,1064219.24638939,2,12.637040082387818,3534838.009,3535934.11,3536451.938,SOM,6537360532.64359
382,galmudug administration,233,84214281149.0,6.1833,10.55,2015,2400,Flood,2564.3,106.0,6436.6,241.0,0.0,0.0,0.0,0.0,179.0,Somalia,1090897.63012147,4,12.95383176389464,3534838.009,3535934.11,3536451.938,SOM,6984947145.09508
383,galmudug administration,233,84214281149.0,6.1833,10.55,2015,4700,Flood,2564.3,106.0,6436.6,241.0,0.0,0.0,0.0,0.0,179.0,Somalia,1090897.63012147,4,12.95383176389464,3534838.009,3535934.11,3536451.938,SOM,6984947145.09508
384,galmudug administration,233,84214281149.0,6.1833,10.55,2015,6800,Flood,2564.3,106.0,6436.6,241.0,0.0,0.0,0.0,0.0,179.0,Somalia,1090897.63012147,4,12.95383176389464,3534838.009,3535934.11,3536451.938,SOM,6984947145.09508
385,galmudug administration,233,84214281149.0,6.1833,10.55,2015,42000,Flood,2564.3,106.0,6436.6,241.0,0.0,0.0,0.0,0.0,179.0,Somalia,1090897.63012147,4,12.95383176389464,3534838.009,3535934.11,3536451.938,SOM,6984947145.09508
386,galmudug administration,233,84214281149.0,6.1833,10.55,2022,4400,Storm,2347.5,122.0,7062.7,213.0,0.0,0.0,0.0,0.0,182.0,Somalia,1338316.0457812268,1,15.891794450080852,3534838.009,3535934.11,3536451.938,SOM,10419541202.0391
387,galmudug administration,233,84214281149.0,6.1833,10.55,2023,61,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
388,galmudug administration,233,84214281149.0,6.1833,10.55,2023,320,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
389,galmudug administration,233,84214281149.0,6.1833,10.55,2023,18,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
390,galmudug administration,233,84214281149.0,6.1833,10.55,2023,490,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
391,galmudug administration,233,84214281149.0,6.1833,10.55,2023,8600,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
392,galmudug administration,233,84214281149.0,6.1833,10.55,2023,1300,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
393,galmudug administration,233,84214281149.0,6.1833,10.55,2023,33,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
394,galmudug administration,233,84214281149.0,6.1833,10.55,2023,510,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
395,galmudug administration,233,84214281149.0,6.1833,10.55,2023,8,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
396,galmudug administration,233,84214281149.0,6.1833,10.55,2023,52,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
397,galmudug administration,233,84214281149.0,6.1833,10.55,2023,320,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
398,galmudug administration,233,84214281149.0,6.1833,10.55,2023,4500,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
399,galmudug administration,233,84214281149.0,6.1833,10.55,2023,20,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
400,galmudug administration,233,84214281149.0,6.1833,10.55,2023,480,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
401,galmudug administration,233,84214281149.0,6.1833,10.55,2023,190,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
402,galmudug administration,233,84214281149.0,6.1833,10.55,2023,140,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
403,galmudug administration,233,84214281149.0,6.1833,10.55,2023,550,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
404,galmudug administration,233,84214281149.0,6.1833,10.55,2023,370,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
405,galmudug administration,233,84214281149.0,6.1833,10.55,2023,380,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
406,galmudug administration,233,84214281149.0,6.1833,10.55,2023,300,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
407,galmudug administration,233,84214281149.0,6.1833,10.55,2023,660,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
408,galmudug administration,233,84214281149.0,6.1833,10.55,2023,380,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
409,galmudug administration,233,84214281149.0,6.1833,10.55,2023,18,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
410,galmudug administration,233,84214281149.0,6.1833,10.55,2023,110,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
411,galmudug administration,233,84214281149.0,6.1833,10.55,2023,230,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
412,galmudug administration,233,84214281149.0,6.1833,10.55,2023,20,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
413,galmudug administration,233,84214281149.0,6.1833,10.55,2023,370,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
414,galmudug administration,233,84214281149.0,6.1833,10.55,2023,34,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
415,galmudug administration,233,84214281149.0,6.1833,10.55,2023,52,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
416,galmudug administration,233,84214281149.0,6.1833,10.55,2023,6,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
417,galmudug administration,233,84214281149.0,6.1833,10.55,2023,760,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
418,galmudug administration,233,84214281149.0,6.1833,10.55,2023,44,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
419,galmudug administration,233,84214281149.0,6.1833,10.55,2023,440,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
420,galmudug administration,233,84214281149.0,6.1833,10.55,2023,1400,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
421,galmudug administration,233,84214281149.0,6.1833,10.55,2023,50,Drought,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
422,galmudug administration,233,84214281149.0,6.1833,10.55,2023,5800,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
423,galmudug administration,233,84214281149.0,6.1833,10.55,2023,212000,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
424,galmudug administration,233,84214281149.0,6.1833,10.55,2023,5600,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
425,galmudug administration,233,84214281149.0,6.1833,10.55,2023,3000,Flood,2662.8,107.0,7159.4,236.0,0.0,0.0,1.0,0.0,174.0,Somalia,1380473.0012233355,39,16.392385975258403,3534838.009,3535934.11,3536451.938,SOM,11679800110.1523
426,jubaland administration,12,11194781829.0,-0.3585,42.5455,2014,6000,Flood,641.8,227.0,8470.2,97.0,0.0,0.0,0.0,0.0,0.0,Somalia,1990383.80001263,2,177.79567573675757,57252.91321,58134.61229,110014.7703,SOM,6537360532.64359
427,jubaland administration,12,11194781829.0,-0.3585,42.5455,2014,7000,Flood,641.8,227.0,8470.2,97.0,0.0,0.0,0.0,0.0,0.0,Somalia,1990383.80001263,2,177.79567573675757,57252.91321,58134.61229,110014.7703,SOM,6537360532.64359
428,jubaland administration,12,11194781829.0,-0.3585,42.5455,2019,73,Flood,540.8000000000001,196.0,7955.5,113.0,1.0,0.0,0.0,0.0,176.0,Somalia,2289838.80310443,1,204.5451924013936,57252.91321,58134.61229,110014.7703,SOM,9420431258.24747
429,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,3800,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
430,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,4100,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
431,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,380,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
432,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,13000,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
433,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,5600,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
434,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,870,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
435,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,101000,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
436,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,140,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
437,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,19000,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
438,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,3900,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
439,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,1600,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
440,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,17000,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
441,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,2300,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
442,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,2200,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
443,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,3800,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
444,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,2300,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
445,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,560,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
446,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,700,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
447,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,1000,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
448,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,2700,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
449,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,600,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
450,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,440,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
451,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,91,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
452,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,47,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
453,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,2200,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
454,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,320,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
455,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,17,Flood,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
456,jubaland administration,12,11194781829.0,-0.3585,42.5455,2023,5,Drought,545.9,112.0,8725.5,104.0,0.0,0.0,17.0,0.0,187.0,Somalia,2587651.9057271727,48,231.14804247670816,57252.91321,58134.61229,110014.7703,SOM,11679800110.1523
